@RELATION unknow
@ATTRIBUTE at1 REAL
@ATTRIBUTE at2 REAL
@ATTRIBUTE at3 REAL
@ATTRIBUTE at4 REAL
@ATTRIBUTE at5 REAL
@ATTRIBUTE at6 REAL
@ATTRIBUTE at7 REAL
@ATTRIBUTE at8 REAL
@ATTRIBUTE at9 REAL
@ATTRIBUTE at10 REAL
@ATTRIBUTE at11 REAL
@ATTRIBUTE at12 REAL
@ATTRIBUTE at13 REAL
@ATTRIBUTE at14 REAL
@ATTRIBUTE at15 REAL
@ATTRIBUTE at16 REAL
@ATTRIBUTE class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@DATA
15.0, 76.0, 35.0, 99.0, 88.0, 100.0, 100.0, 94.0, 71.0, 72.0, 42.0, 49.0, 17.0, 25.0, 0.0, 0.0, 7
10.0, 60.0, 0.0, 85.0, 41.0, 95.0, 100.0, 100.0, 95.0, 78.0, 67.0, 52.0, 43.0, 27.0, 37.0, 0.0, 7
0.0, 71.0, 20.0, 92.0, 69.0, 100.0, 69.0, 77.0, 71.0, 54.0, 100.0, 34.0, 82.0, 12.0, 35.0, 0.0, 3
69.0, 84.0, 67.0, 100.0, 5.0, 72.0, 73.0, 61.0, 100.0, 96.0, 92.0, 48.0, 63.0, 2.0, 0.0, 0.0, 9
60.0, 100.0, 31.0, 87.0, 12.0, 70.0, 0.0, 53.0, 12.0, 36.0, 47.0, 26.0, 83.0, 16.0, 100.0, 0.0, 4
97.0, 100.0, 77.0, 99.0, 31.0, 68.0, 0.0, 34.0, 14.0, 0.0, 100.0, 2.0, 94.0, 32.0, 14.0, 24.0, 6
39.0, 100.0, 17.0, 79.0, 0.0, 56.0, 6.0, 32.0, 42.0, 28.0, 79.0, 35.0, 100.0, 24.0, 90.0, 0.0, 4
100.0, 100.0, 65.0, 100.0, 40.0, 89.0, 40.0, 62.0, 74.0, 51.0, 63.0, 30.0, 30.0, 17.0, 0.0, 0.0, 5
7.0, 95.0, 54.0, 100.0, 100.0, 95.0, 76.0, 76.0, 49.0, 56.0, 47.0, 32.0, 43.0, 9.0, 0.0, 0.0, 3
10.0, 99.0, 34.0, 69.0, 100.0, 36.0, 83.0, 0.0, 7.0, 19.0, 31.0, 56.0, 72.0, 92.0, 0.0, 100.0, 8
63.0, 100.0, 26.0, 76.0, 7.0, 51.0, 0.0, 25.0, 22.0, 0.0, 100.0, 6.0, 78.0, 31.0, 0.0, 40.0, 6
1.0, 89.0, 62.0, 100.0, 100.0, 76.0, 77.0, 38.0, 58.0, 0.0, 24.0, 4.0, 0.0, 36.0, 77.0, 41.0, 7
16.0, 89.0, 13.0, 41.0, 65.0, 35.0, 26.0, 0.0, 0.0, 29.0, 2.0, 83.0, 53.0, 100.0, 100.0, 96.0, 5
100.0, 100.0, 61.0, 83.0, 25.0, 58.0, 5.0, 29.0, 20.0, 1.0, 75.0, 0.0, 57.0, 20.0, 0.0, 14.0, 6
73.0, 100.0, 26.0, 72.0, 0.0, 43.0, 84.0, 37.0, 100.0, 56.0, 76.0, 65.0, 65.0, 33.0, 66.0, 0.0, 4
16.0, 75.0, 43.0, 100.0, 66.0, 75.0, 44.0, 39.0, 10.0, 10.0, 0.0, 0.0, 50.0, 9.0, 100.0, 18.0, 2
33.0, 90.0, 100.0, 100.0, 60.0, 98.0, 13.0, 66.0, 40.0, 63.0, 97.0, 41.0, 68.0, 6.0, 0.0, 0.0, 5
100.0, 100.0, 62.0, 96.0, 27.0, 75.0, 5.0, 49.0, 0.0, 20.0, 30.0, 0.0, 66.0, 17.0, 30.0, 34.0, 6
0.0, 98.0, 60.0, 100.0, 100.0, 78.0, 74.0, 38.0, 46.0, 0.0, 62.0, 1.0, 82.0, 29.0, 21.0, 42.0, 7
15.0, 100.0, 1.0, 82.0, 0.0, 63.0, 18.0, 47.0, 45.0, 37.0, 75.0, 31.0, 99.0, 18.0, 100.0, 0.0, 4
21.0, 73.0, 45.0, 100.0, 85.0, 99.0, 69.0, 67.0, 100.0, 47.0, 90.0, 16.0, 46.0, 0.0, 0.0, 6.0, 3
100.0, 100.0, 49.0, 85.0, 16.0, 57.0, 0.0, 28.0, 23.0, 0.0, 89.0, 5.0, 94.0, 31.0, 27.0, 26.0, 6
27.0, 100.0, 88.0, 86.0, 100.0, 56.0, 90.0, 25.0, 58.0, 0.0, 0.0, 24.0, 8.0, 42.0, 100.0, 45.0, 7
59.0, 65.0, 100.0, 98.0, 31.0, 100.0, 10.0, 64.0, 83.0, 67.0, 85.0, 52.0, 60.0, 13.0, 0.0, 0.0, 9
99.0, 100.0, 46.0, 86.0, 12.0, 59.0, 0.0, 28.0, 27.0, 0.0, 89.0, 2.0, 100.0, 29.0, 38.0, 30.0, 6
86.0, 100.0, 39.0, 77.0, 4.0, 51.0, 0.0, 25.0, 29.0, 0.0, 100.0, 11.0, 89.0, 36.0, 18.0, 51.0, 6
82.0, 100.0, 49.0, 65.0, 0.0, 36.0, 10.0, 27.0, 85.0, 24.0, 100.0, 45.0, 88.0, 27.0, 91.0, 0.0, 4
0.0, 75.0, 29.0, 100.0, 68.0, 97.0, 70.0, 61.0, 43.0, 29.0, 18.0, 2.0, 59.0, 0.0, 100.0, 3.0, 2
43.0, 100.0, 31.0, 73.0, 0.0, 45.0, 20.0, 25.0, 79.0, 24.0, 100.0, 46.0, 91.0, 31.0, 98.0, 0.0, 4
100.0, 90.0, 90.0, 100.0, 54.0, 73.0, 31.0, 43.0, 29.0, 12.0, 88.0, 8.0, 58.0, 18.0, 0.0, 0.0, 6
59.0, 82.0, 92.0, 100.0, 72.0, 93.0, 32.0, 71.0, 58.0, 42.0, 100.0, 22.0, 58.0, 0.0, 0.0, 2.0, 5
48.0, 100.0, 28.0, 71.0, 0.0, 43.0, 40.0, 32.0, 100.0, 37.0, 87.0, 58.0, 61.0, 29.0, 41.0, 0.0, 4
47.0, 100.0, 29.0, 87.0, 0.0, 61.0, 0.0, 37.0, 77.0, 51.0, 100.0, 52.0, 80.0, 26.0, 72.0, 0.0, 4
34.0, 100.0, 0.0, 71.0, 5.0, 40.0, 75.0, 32.0, 100.0, 58.0, 94.0, 64.0, 80.0, 32.0, 64.0, 0.0, 4
100.0, 100.0, 69.0, 79.0, 33.0, 59.0, 0.0, 38.0, 48.0, 34.0, 90.0, 47.0, 71.0, 24.0, 71.0, 0.0, 4
37.0, 100.0, 0.0, 80.0, 16.0, 52.0, 100.0, 55.0, 82.0, 82.0, 52.0, 80.0, 53.0, 39.0, 58.0, 0.0, 4
0.0, 61.0, 20.0, 91.0, 73.0, 100.0, 88.0, 76.0, 61.0, 58.0, 100.0, 32.0, 78.0, 2.0, 25.0, 0.0, 3
38.0, 69.0, 60.0, 100.0, 60.0, 60.0, 35.0, 24.0, 0.0, 7.0, 28.0, 15.0, 65.0, 4.0, 100.0, 0.0, 2
100.0, 100.0, 100.0, 87.0, 55.0, 68.0, 5.0, 50.0, 45.0, 38.0, 68.0, 41.0, 29.0, 21.0, 0.0, 0.0, 4
0.0, 74.0, 32.0, 100.0, 72.0, 88.0, 49.0, 56.0, 7.0, 34.0, 0.0, 21.0, 49.0, 11.0, 100.0, 0.0, 2
27.0, 77.0, 59.0, 100.0, 82.0, 75.0, 58.0, 43.0, 23.0, 15.0, 0.0, 0.0, 49.0, 10.0, 100.0, 9.0, 2
49.0, 76.0, 63.0, 100.0, 67.0, 77.0, 34.0, 53.0, 0.0, 29.0, 8.0, 13.0, 53.0, 1.0, 100.0, 0.0, 2
72.0, 100.0, 48.0, 88.0, 0.0, 69.0, 17.0, 57.0, 77.0, 46.0, 100.0, 44.0, 63.0, 23.0, 32.0, 0.0, 4
36.0, 100.0, 22.0, 80.0, 0.0, 50.0, 49.0, 39.0, 100.0, 54.0, 75.0, 62.0, 58.0, 31.0, 59.0, 0.0, 4
86.0, 100.0, 38.0, 80.0, 6.0, 51.0, 0.0, 18.0, 47.0, 0.0, 100.0, 13.0, 62.0, 30.0, 7.0, 18.0, 6
0.0, 92.0, 48.0, 100.0, 76.0, 74.0, 70.0, 41.0, 57.0, 9.0, 38.0, 0.0, 46.0, 20.0, 100.0, 20.0, 7
0.0, 82.0, 26.0, 98.0, 59.0, 100.0, 67.0, 78.0, 55.0, 53.0, 49.0, 27.0, 65.0, 6.0, 100.0, 0.0, 2
5.0, 90.0, 55.0, 100.0, 78.0, 84.0, 31.0, 65.0, 71.0, 51.0, 100.0, 23.0, 52.0, 5.0, 0.0, 0.0, 3
26.0, 100.0, 0.0, 70.0, 44.0, 54.0, 100.0, 53.0, 77.0, 78.0, 46.0, 69.0, 36.0, 34.0, 28.0, 0.0, 4
63.0, 100.0, 35.0, 79.0, 0.0, 55.0, 42.0, 39.0, 87.0, 48.0, 85.0, 51.0, 83.0, 20.0, 100.0, 0.0, 4
0.0, 94.0, 63.0, 100.0, 100.0, 96.0, 81.0, 49.0, 82.0, 0.0, 44.0, 14.0, 11.0, 44.0, 89.0, 47.0, 7
61.0, 100.0, 32.0, 70.0, 0.0, 41.0, 18.0, 28.0, 77.0, 29.0, 100.0, 49.0, 95.0, 34.0, 92.0, 0.0, 4
0.0, 63.0, 16.0, 90.0, 100.0, 100.0, 90.0, 73.0, 53.0, 40.0, 22.0, 6.0, 11.0, 0.0, 48.0, 18.0, 7
0.0, 74.0, 35.0, 100.0, 100.0, 96.0, 94.0, 63.0, 52.0, 35.0, 0.0, 11.0, 5.0, 0.0, 77.0, 6.0, 2
30.0, 81.0, 87.0, 100.0, 100.0, 98.0, 37.0, 86.0, 46.0, 54.0, 99.0, 32.0, 59.0, 2.0, 0.0, 0.0, 5
12.0, 61.0, 0.0, 20.0, 44.0, 0.0, 92.0, 23.0, 100.0, 64.0, 70.0, 100.0, 15.0, 92.0, 0.0, 52.0, 0
67.0, 100.0, 30.0, 90.0, 0.0, 57.0, 41.0, 40.0, 100.0, 53.0, 98.0, 67.0, 66.0, 34.0, 40.0, 0.0, 4
100.0, 100.0, 63.0, 94.0, 20.0, 73.0, 13.0, 44.0, 70.0, 47.0, 89.0, 19.0, 46.0, 0.0, 0.0, 7.0, 5
21.0, 82.0, 13.0, 55.0, 54.0, 100.0, 27.0, 87.0, 38.0, 37.0, 40.0, 0.0, 0.0, 7.0, 100.0, 5.0, 1
35.0, 98.0, 76.0, 100.0, 80.0, 72.0, 67.0, 54.0, 100.0, 34.0, 77.0, 9.0, 35.0, 0.0, 0.0, 7.0, 3
100.0, 81.0, 83.0, 96.0, 26.0, 100.0, 0.0, 88.0, 16.0, 54.0, 69.0, 40.0, 87.0, 6.0, 34.0, 0.0, 5
51.0, 91.0, 86.0, 100.0, 70.0, 66.0, 43.0, 34.0, 8.0, 6.0, 0.0, 11.0, 49.0, 10.0, 100.0, 0.0, 2
33.0, 76.0, 48.0, 100.0, 100.0, 97.0, 74.0, 50.0, 44.0, 4.0, 77.0, 0.0, 39.0, 40.0, 0.0, 79.0, 8
100.0, 97.0, 40.0, 100.0, 0.0, 65.0, 35.0, 27.0, 39.0, 0.0, 40.0, 38.0, 87.0, 73.0, 87.0, 100.0, 8
75.0, 100.0, 0.0, 89.0, 70.0, 61.0, 100.0, 26.0, 32.0, 0.0, 7.0, 31.0, 63.0, 63.0, 95.0, 99.0, 8
62.0, 76.0, 23.0, 100.0, 0.0, 67.0, 67.0, 35.0, 89.0, 0.0, 22.0, 22.0, 56.0, 60.0, 100.0, 96.0, 8
21.0, 82.0, 36.0, 60.0, 82.0, 32.0, 82.0, 0.0, 37.0, 28.0, 0.0, 58.0, 34.0, 89.0, 100.0, 100.0, 5
0.0, 61.0, 24.0, 71.0, 62.0, 90.0, 100.0, 100.0, 86.0, 74.0, 68.0, 49.0, 51.0, 23.0, 41.0, 0.0, 1
26.0, 52.0, 16.0, 8.0, 63.0, 0.0, 100.0, 34.0, 99.0, 81.0, 54.0, 100.0, 6.0, 82.0, 0.0, 38.0, 0
17.0, 100.0, 8.0, 53.0, 61.0, 47.0, 42.0, 0.0, 3.0, 17.0, 0.0, 80.0, 44.0, 96.0, 100.0, 94.0, 5
0.0, 87.0, 46.0, 100.0, 88.0, 85.0, 73.0, 43.0, 65.0, 0.0, 36.0, 18.0, 46.0, 42.0, 100.0, 50.0, 7
57.0, 96.0, 3.0, 100.0, 27.0, 74.0, 62.0, 90.0, 86.0, 71.0, 100.0, 31.0, 63.0, 0.0, 0.0, 3.0, 9
100.0, 100.0, 67.0, 90.0, 39.0, 70.0, 14.0, 47.0, 0.0, 19.0, 22.0, 0.0, 37.0, 21.0, 3.0, 30.0, 6
100.0, 81.0, 55.0, 100.0, 0.0, 83.0, 33.0, 65.0, 85.0, 85.0, 83.0, 64.0, 64.0, 32.0, 62.0, 0.0, 9
94.0, 79.0, 69.0, 100.0, 48.0, 71.0, 85.0, 70.0, 100.0, 54.0, 85.0, 18.0, 44.0, 0.0, 0.0, 9.0, 9
2.0, 44.0, 0.0, 58.0, 43.0, 79.0, 86.0, 100.0, 100.0, 93.0, 77.0, 63.0, 56.0, 32.0, 50.0, 0.0, 1
86.0, 100.0, 43.0, 83.0, 71.0, 66.0, 100.0, 87.0, 83.0, 67.0, 76.0, 40.0, 48.0, 17.0, 0.0, 0.0, 9
79.0, 89.0, 100.0, 100.0, 41.0, 96.0, 0.0, 74.0, 53.0, 66.0, 95.0, 51.0, 74.0, 24.0, 39.0, 0.0, 9
48.0, 100.0, 16.0, 79.0, 0.0, 46.0, 12.0, 12.0, 55.0, 0.0, 100.0, 10.0, 75.0, 29.0, 33.0, 16.0, 6
1.0, 90.0, 0.0, 54.0, 20.0, 16.0, 68.0, 0.0, 100.0, 31.0, 99.0, 71.0, 61.0, 100.0, 26.0, 75.0, 0
100.0, 100.0, 58.0, 88.0, 24.0, 61.0, 1.0, 31.0, 14.0, 0.0, 67.0, 1.0, 48.0, 27.0, 0.0, 19.0, 6
56.0, 100.0, 100.0, 98.0, 27.0, 97.0, 24.0, 66.0, 78.0, 48.0, 95.0, 11.0, 32.0, 0.0, 0.0, 26.0, 5
16.0, 88.0, 58.0, 100.0, 96.0, 82.0, 72.0, 55.0, 100.0, 34.0, 98.0, 7.0, 48.0, 0.0, 0.0, 10.0, 3
0.0, 89.0, 44.0, 100.0, 91.0, 89.0, 77.0, 53.0, 63.0, 17.0, 83.0, 0.0, 100.0, 15.0, 50.0, 20.0, 7
39.0, 83.0, 63.0, 100.0, 78.0, 78.0, 71.0, 61.0, 100.0, 39.0, 78.0, 11.0, 36.0, 0.0, 0.0, 17.0, 3
12.0, 78.0, 7.0, 36.0, 33.0, 2.0, 83.0, 0.0, 100.0, 38.0, 85.0, 78.0, 43.0, 100.0, 0.0, 80.0, 0
17.0, 91.0, 63.0, 100.0, 66.0, 75.0, 56.0, 53.0, 100.0, 36.0, 94.0, 10.0, 40.0, 0.0, 0.0, 9.0, 3
0.0, 37.0, 14.0, 70.0, 27.0, 100.0, 26.0, 64.0, 24.0, 28.0, 3.0, 0.0, 18.0, 5.0, 100.0, 12.0, 1
26.0, 64.0, 39.0, 100.0, 44.0, 92.0, 43.0, 52.0, 39.0, 12.0, 0.0, 0.0, 47.0, 2.0, 100.0, 8.0, 1
7.0, 90.0, 55.0, 100.0, 93.0, 82.0, 79.0, 54.0, 41.0, 31.0, 0.0, 10.0, 40.0, 0.0, 100.0, 0.0, 3
43.0, 100.0, 13.0, 73.0, 54.0, 39.0, 39.0, 0.0, 0.0, 7.0, 13.0, 61.0, 46.0, 100.0, 100.0, 100.0, 5
36.0, 91.0, 62.0, 98.0, 100.0, 100.0, 44.0, 94.0, 1.0, 65.0, 46.0, 44.0, 51.0, 0.0, 0.0, 2.0, 5
100.0, 98.0, 75.0, 96.0, 22.0, 100.0, 0.0, 83.0, 38.0, 66.0, 80.0, 42.0, 56.0, 6.0, 5.0, 0.0, 5
42.0, 85.0, 85.0, 100.0, 100.0, 68.0, 76.0, 32.0, 45.0, 0.0, 50.0, 1.0, 38.0, 40.0, 0.0, 65.0, 8
0.0, 94.0, 32.0, 100.0, 77.0, 98.0, 100.0, 81.0, 83.0, 60.0, 60.0, 40.0, 38.0, 20.0, 22.0, 0.0, 7
100.0, 100.0, 62.0, 89.0, 23.0, 61.0, 0.0, 29.0, 20.0, 0.0, 91.0, 7.0, 84.0, 33.0, 11.0, 31.0, 6
0.0, 74.0, 27.0, 100.0, 54.0, 77.0, 37.0, 42.0, 5.0, 14.0, 2.0, 17.0, 51.0, 9.0, 100.0, 0.0, 2
68.0, 90.0, 100.0, 100.0, 100.0, 80.0, 79.0, 59.0, 71.0, 35.0, 73.0, 11.0, 39.0, 0.0, 0.0, 3.0, 3
51.0, 100.0, 16.0, 73.0, 0.0, 27.0, 28.0, 0.0, 70.0, 15.0, 100.0, 51.0, 83.0, 89.0, 40.0, 95.0, 0
100.0, 62.0, 47.0, 55.0, 0.0, 73.0, 21.0, 100.0, 73.0, 91.0, 79.0, 57.0, 55.0, 25.0, 16.0, 0.0, 9
0.0, 20.0, 57.0, 51.0, 94.0, 89.0, 38.0, 100.0, 44.0, 61.0, 100.0, 30.0, 76.0, 0.0, 12.0, 14.0, 8
0.0, 88.0, 37.0, 100.0, 78.0, 81.0, 76.0, 41.0, 78.0, 0.0, 31.0, 17.0, 47.0, 37.0, 100.0, 43.0, 7
23.0, 97.0, 20.0, 61.0, 66.0, 44.0, 41.0, 0.0, 8.0, 24.0, 0.0, 82.0, 44.0, 98.0, 100.0, 100.0, 5
0.0, 72.0, 50.0, 85.0, 100.0, 100.0, 91.0, 81.0, 77.0, 60.0, 55.0, 38.0, 38.0, 18.0, 34.0, 0.0, 1
30.0, 71.0, 4.0, 60.0, 0.0, 11.0, 54.0, 0.0, 100.0, 32.0, 97.0, 80.0, 45.0, 100.0, 6.0, 66.0, 0
100.0, 90.0, 75.0, 100.0, 42.0, 81.0, 63.0, 51.0, 97.0, 29.0, 85.0, 4.0, 42.0, 0.0, 0.0, 4.0, 5
14.0, 81.0, 0.0, 40.0, 19.0, 1.0, 65.0, 0.0, 99.0, 30.0, 100.0, 73.0, 65.0, 100.0, 24.0, 81.0, 0
82.0, 94.0, 100.0, 100.0, 96.0, 79.0, 90.0, 55.0, 99.0, 30.0, 74.0, 11.0, 37.0, 6.0, 0.0, 0.0, 3
36.0, 100.0, 23.0, 78.0, 57.0, 38.0, 31.0, 0.0, 0.0, 16.0, 11.0, 71.0, 51.0, 94.0, 100.0, 82.0, 5
63.0, 100.0, 31.0, 66.0, 0.0, 31.0, 28.0, 22.0, 94.0, 30.0, 100.0, 68.0, 82.0, 38.0, 81.0, 0.0, 4
100.0, 80.0, 55.0, 100.0, 18.0, 75.0, 77.0, 67.0, 93.0, 71.0, 87.0, 35.0, 66.0, 2.0, 0.0, 0.0, 9
6.0, 100.0, 4.0, 95.0, 0.0, 71.0, 2.0, 47.0, 45.0, 30.0, 100.0, 44.0, 78.0, 24.0, 82.0, 0.0, 4
14.0, 89.0, 57.0, 100.0, 90.0, 78.0, 49.0, 55.0, 70.0, 39.0, 100.0, 12.0, 52.0, 0.0, 0.0, 9.0, 3
95.0, 68.0, 75.0, 100.0, 43.0, 74.0, 84.0, 66.0, 100.0, 52.0, 87.0, 12.0, 39.0, 0.0, 0.0, 21.0, 9
77.0, 100.0, 48.0, 90.0, 24.0, 30.0, 56.0, 0.0, 100.0, 43.0, 90.0, 94.0, 34.0, 72.0, 0.0, 21.0, 0
24.0, 100.0, 0.0, 69.0, 8.0, 35.0, 55.0, 34.0, 100.0, 40.0, 95.0, 79.0, 90.0, 39.0, 80.0, 0.0, 4
45.0, 100.0, 2.0, 72.0, 0.0, 49.0, 81.0, 55.0, 100.0, 79.0, 88.0, 66.0, 59.0, 33.0, 33.0, 0.0, 4
42.0, 100.0, 22.0, 65.0, 0.0, 40.0, 91.0, 40.0, 100.0, 64.0, 88.0, 72.0, 91.0, 36.0, 93.0, 0.0, 4
84.0, 100.0, 35.0, 84.0, 5.0, 55.0, 0.0, 21.0, 44.0, 0.0, 100.0, 7.0, 63.0, 18.0, 9.0, 7.0, 6
1.0, 85.0, 40.0, 100.0, 91.0, 78.0, 41.0, 52.0, 47.0, 45.0, 100.0, 20.0, 56.0, 0.0, 0.0, 15.0, 3
23.0, 74.0, 42.0, 38.0, 51.0, 0.0, 0.0, 7.0, 26.0, 42.0, 81.0, 69.0, 100.0, 97.0, 25.0, 100.0, 8
7.0, 32.0, 37.0, 53.0, 73.0, 75.0, 100.0, 100.0, 73.0, 78.0, 48.0, 52.0, 23.0, 26.0, 0.0, 0.0, 1
39.0, 100.0, 0.0, 79.0, 1.0, 48.0, 55.0, 38.0, 100.0, 58.0, 81.0, 55.0, 49.0, 29.0, 25.0, 0.0, 4
46.0, 92.0, 0.0, 75.0, 48.0, 39.0, 44.0, 0.0, 7.0, 19.0, 52.0, 57.0, 100.0, 92.0, 37.0, 100.0, 8
0.0, 69.0, 52.0, 60.0, 100.0, 77.0, 74.0, 100.0, 23.0, 89.0, 47.0, 69.0, 55.0, 36.0, 51.0, 0.0, 9
14.0, 81.0, 0.0, 41.0, 34.0, 0.0, 87.0, 3.0, 100.0, 56.0, 70.0, 100.0, 20.0, 99.0, 7.0, 49.0, 0
18.0, 61.0, 37.0, 100.0, 17.0, 65.0, 0.0, 33.0, 61.0, 39.0, 100.0, 55.0, 66.0, 37.0, 37.0, 0.0, 4
81.0, 75.0, 62.0, 100.0, 0.0, 86.0, 16.0, 59.0, 78.0, 74.0, 100.0, 66.0, 92.0, 32.0, 69.0, 0.0, 9
100.0, 100.0, 33.0, 95.0, 0.0, 60.0, 47.0, 28.0, 48.0, 0.0, 5.0, 21.0, 40.0, 59.0, 87.0, 92.0, 8
31.0, 90.0, 0.0, 50.0, 17.0, 0.0, 64.0, 0.0, 96.0, 43.0, 100.0, 99.0, 58.0, 100.0, 21.0, 63.0, 0
81.0, 100.0, 35.0, 78.0, 0.0, 47.0, 69.0, 52.0, 100.0, 66.0, 72.0, 91.0, 62.0, 44.0, 60.0, 0.0, 4
40.0, 69.0, 61.0, 100.0, 86.0, 68.0, 60.0, 26.0, 18.0, 0.0, 0.0, 18.0, 49.0, 23.0, 100.0, 16.0, 2
40.0, 82.0, 58.0, 100.0, 79.0, 77.0, 57.0, 62.0, 100.0, 44.0, 83.0, 16.0, 37.0, 0.0, 0.0, 11.0, 3
9.0, 88.0, 46.0, 100.0, 60.0, 78.0, 31.0, 55.0, 0.0, 34.0, 10.0, 13.0, 56.0, 7.0, 100.0, 0.0, 2
78.0, 100.0, 47.0, 78.0, 19.0, 49.0, 8.0, 18.0, 48.0, 0.0, 100.0, 15.0, 62.0, 35.0, 0.0, 34.0, 6
45.0, 86.0, 32.0, 66.0, 93.0, 87.0, 12.0, 100.0, 80.0, 79.0, 100.0, 46.0, 88.0, 13.0, 0.0, 0.0, 9
34.0, 100.0, 0.0, 70.0, 1.0, 17.0, 40.0, 0.0, 80.0, 15.0, 100.0, 61.0, 66.0, 90.0, 26.0, 81.0, 0
100.0, 100.0, 51.0, 100.0, 11.0, 81.0, 9.0, 51.0, 57.0, 55.0, 73.0, 22.0, 37.0, 0.0, 0.0, 14.0, 5
69.0, 100.0, 23.0, 78.0, 46.0, 49.0, 92.0, 71.0, 100.0, 74.0, 94.0, 32.0, 56.0, 2.0, 0.0, 0.0, 9
0.0, 91.0, 44.0, 100.0, 79.0, 74.0, 64.0, 37.0, 53.0, 0.0, 27.0, 23.0, 40.0, 38.0, 100.0, 39.0, 7
100.0, 100.0, 59.0, 90.0, 29.0, 62.0, 4.0, 31.0, 15.0, 0.0, 64.0, 10.0, 52.0, 37.0, 0.0, 29.0, 6
26.0, 82.0, 68.0, 100.0, 100.0, 82.0, 72.0, 52.0, 70.0, 46.0, 90.0, 20.0, 48.0, 0.0, 0.0, 9.0, 3
24.0, 88.0, 71.0, 100.0, 85.0, 77.0, 53.0, 53.0, 83.0, 37.0, 100.0, 14.0, 52.0, 0.0, 0.0, 5.0, 3
0.0, 38.0, 30.0, 62.0, 48.0, 87.0, 76.0, 100.0, 79.0, 74.0, 76.0, 49.0, 76.0, 24.0, 100.0, 0.0, 1
1.0, 52.0, 23.0, 75.0, 74.0, 100.0, 52.0, 69.0, 51.0, 36.0, 45.0, 4.0, 0.0, 0.0, 100.0, 7.0, 1
53.0, 69.0, 49.0, 91.0, 100.0, 100.0, 86.0, 66.0, 52.0, 36.0, 0.0, 18.0, 15.0, 9.0, 74.0, 0.0, 2
0.0, 91.0, 35.0, 100.0, 67.0, 72.0, 61.0, 35.0, 45.0, 0.0, 21.0, 13.0, 40.0, 27.0, 100.0, 29.0, 7
0.0, 68.0, 8.0, 100.0, 33.0, 90.0, 37.0, 50.0, 25.0, 11.0, 45.0, 0.0, 72.0, 6.0, 100.0, 13.0, 2
100.0, 100.0, 75.0, 90.0, 44.0, 67.0, 19.0, 41.0, 0.0, 13.0, 26.0, 0.0, 49.0, 18.0, 2.0, 18.0, 6
69.0, 100.0, 52.0, 50.0, 100.0, 65.0, 64.0, 93.0, 82.0, 70.0, 96.0, 49.0, 61.0, 0.0, 0.0, 4.0, 9
0.0, 80.0, 57.0, 100.0, 100.0, 83.0, 78.0, 45.0, 47.0, 9.0, 16.0, 0.0, 19.0, 32.0, 86.0, 39.0, 7
38.0, 82.0, 80.0, 100.0, 88.0, 72.0, 39.0, 50.0, 84.0, 47.0, 100.0, 14.0, 47.0, 0.0, 0.0, 13.0, 3
0.0, 100.0, 61.0, 97.0, 81.0, 75.0, 60.0, 38.0, 40.0, 0.0, 15.0, 18.0, 37.0, 37.0, 100.0, 38.0, 7
4.0, 58.0, 0.0, 22.0, 46.0, 0.0, 99.0, 17.0, 100.0, 54.0, 72.0, 88.0, 20.0, 100.0, 7.0, 66.0, 0
6.0, 85.0, 55.0, 100.0, 70.0, 81.0, 32.0, 55.0, 68.0, 43.0, 100.0, 20.0, 56.0, 0.0, 0.0, 1.0, 3
0.0, 81.0, 30.0, 100.0, 100.0, 94.0, 85.0, 68.0, 49.0, 33.0, 30.0, 0.0, 20.0, 40.0, 80.0, 49.0, 7
66.0, 94.0, 0.0, 92.0, 38.0, 48.0, 90.0, 5.0, 11.0, 0.0, 36.0, 45.0, 100.0, 84.0, 18.0, 100.0, 8
50.0, 93.0, 4.0, 100.0, 38.0, 58.0, 100.0, 17.0, 25.0, 0.0, 0.0, 43.0, 54.0, 87.0, 6.0, 89.0, 8
44.0, 81.0, 72.0, 100.0, 100.0, 84.0, 74.0, 59.0, 37.0, 38.0, 0.0, 17.0, 7.0, 0.0, 65.0, 3.0, 2
0.0, 48.0, 26.0, 69.0, 64.0, 89.0, 100.0, 100.0, 80.0, 76.0, 61.0, 51.0, 48.0, 25.0, 56.0, 0.0, 1
58.0, 100.0, 18.0, 84.0, 0.0, 41.0, 11.0, 0.0, 58.0, 0.0, 100.0, 20.0, 96.0, 61.0, 64.0, 96.0, 0
0.0, 84.0, 51.0, 100.0, 70.0, 69.0, 56.0, 34.0, 37.0, 0.0, 24.0, 7.0, 31.0, 32.0, 100.0, 34.0, 7
16.0, 68.0, 0.0, 37.0, 28.0, 0.0, 80.0, 23.0, 100.0, 67.0, 69.0, 100.0, 16.0, 78.0, 3.0, 35.0, 0
0.0, 79.0, 26.0, 100.0, 55.0, 76.0, 37.0, 31.0, 16.0, 0.0, 11.0, 40.0, 55.0, 52.0, 100.0, 62.0, 7
0.0, 71.0, 51.0, 83.0, 92.0, 100.0, 100.0, 90.0, 88.0, 67.0, 81.0, 45.0, 77.0, 22.0, 83.0, 0.0, 1
100.0, 100.0, 72.0, 92.0, 35.0, 64.0, 5.0, 33.0, 0.0, 0.0, 53.0, 3.0, 79.0, 28.0, 24.0, 36.0, 6
